"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"638","Using #BigData Medical #Analytics To Address The #OpioidCrisis | #Healthcare #HealthIT |  https://t.co/0WVKkhZkmL https://t.co/uJbC79eRAf",FALSE,0,NA,2017-11-09 10:16:01,FALSE,NA,"928566839596212224",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","EdKwedar",0,FALSE,FALSE,NA,NA
"642","How these data analytics tools help organizations track, optimize healthcare plans  https://t.co/jKqwU9PUaF",FALSE,0,NA,2017-11-09 09:10:10,FALSE,NA,"928550268421181440",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HabaneroDataNG",0,FALSE,FALSE,NA,NA
"643","“Basic Science” of Healthcare Big Data Analytics Still Needs Work https://t.co/JmbY6rsxla",FALSE,0,NA,2017-11-09 09:01:38,FALSE,NA,"928548123881951232",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","nadia_francais",0,FALSE,FALSE,NA,NA
"645","On 'farming' big data in healthcare. ""To harvest you first have to plant"". https://t.co/XsSfSjm5qw",FALSE,4,NA,2017-11-09 08:38:04,FALSE,NA,"928542191454183429",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Thomas_Hiemstra",6,FALSE,FALSE,NA,NA
"653","Thanks to a #datascientist, simulations for patient care in virtual NICUs improve real-life outcomes. #healthcare https://t.co/jIqbtYzKC9",FALSE,0,NA,2017-11-09 07:30:46,FALSE,NA,"928525255022297088",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","GERJNC",0,FALSE,FALSE,NA,NA
"660","Messaging in Healthcare: use of big data in healthcare https://t.co/WGMTsPegZL",FALSE,0,NA,2017-11-09 07:06:47,FALSE,NA,"928519217443430401",NA,"<a href=""https://bitly.com/"" rel=""nofollow"">Bitly</a>","aerosmith071",0,FALSE,FALSE,NA,NA
"662","How #MachineLearning, #BigData And #AI Are Changing #Healthcare Forever. https://t.co/vdgarlaKhI @AIMLWorld… https://t.co/UWrl3lwR0W",FALSE,0,NA,2017-11-09 06:48:06,TRUE,NA,"928514518803611649",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UnfoldLabs",0,FALSE,FALSE,NA,NA
"663","RT@ ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/ROfkw3PGYD … https://t.co/RYTEg7PsiC",FALSE,0,NA,2017-11-09 06:38:48,FALSE,NA,"928512176121434112",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","racvfr",0,FALSE,FALSE,NA,NA
"672","RT ipfconline1: How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/dHrBCYNaKz  … https://t.co/eEwX3ReOgC",FALSE,0,NA,2017-11-09 06:33:40,FALSE,NA,"928510884464427009",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","alisovino",0,FALSE,FALSE,NA,NA
"678","How #MachineLearning, #BigData and #AI Are Changing #Healthcare Forever
https://t.co/3ZAc9dGpoO  [by @BernardMarr… https://t.co/dGTTrN824k",FALSE,34,NA,2017-11-09 06:30:06,TRUE,NA,"928509986786955264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ipfconline1",46,FALSE,FALSE,NA,NA
"693","5 companies using #bigdata to disrupt #healthcare | CIO https://t.co/9cZwDXZf6L #tech",FALSE,1,NA,2017-11-09 02:09:08,FALSE,NA,"928444312379187200",NA,"<a href=""http://www.crowdfireapp.com"" rel=""nofollow"">Crowdfire - Go Big</a>","darrendeath",0,FALSE,FALSE,NA,NA
"694","Fortunately, a Healthcare Business is interested as Big Data Applications.",FALSE,0,NA,2017-11-09 02:07:18,FALSE,NA,"928443852460929024",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","nagayama0706",0,FALSE,FALSE,NA,NA
"695","How Big #Data analytics touches everything from healthcare to how you get a loan @tech2eets https://t.co/SQlnxSdUuZ",FALSE,0,NA,2017-11-09 01:44:00,FALSE,NA,"928437986773159936",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","FlourishData",0,FALSE,FALSE,NA,NA
"696","New Study : Global Big Data Analytics in Healthcare Market Size, Status and Forecast 2022 - Researchmoz - https://t.co/UJ3PZbrJIm",FALSE,0,NA,2017-11-09 01:24:58,FALSE,NA,"928433198664630274",NA,"<a href=""http://bigdatasp.com"" rel=""nofollow"">BigDataSP</a>","cloudpsi",0,FALSE,FALSE,NA,NA
"700","""...smart technology paired with big data analytics has the ability to bring preventative healthcare into focus...""
https://t.co/P6jX8guBn6",FALSE,0,NA,2017-11-09 00:12:41,FALSE,NA,"928415005506195456",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","JasonRThomas",0,FALSE,FALSE,NA,NA
"702","""...smart technology paired with big data analytics has the ability to bring preventative healthcare into focus...""
https://t.co/XVt01IRBf6",FALSE,0,NA,2017-11-09 00:08:00,FALSE,NA,"928413828697731072",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","AmitechSolution",4,FALSE,FALSE,NA,NA
"703","5 Ways The #Healthcare #industry  Could Use #BigData —and Why It's Not https://t.co/dg912ELKLy https://t.co/Zysm5Q4iNW",FALSE,1,NA,2017-11-09 00:00:09,FALSE,NA,"928411854879252481",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DataconomyMedia",0,FALSE,FALSE,NA,NA
"704","Read This: 4 Big Data Trends that’s Fuelling Efficiency in Healthcare - https://t.co/01qSsuU3FW via @MedicoReach #bigdata #healthcare #trend",FALSE,1,NA,2017-11-08 23:05:07,FALSE,NA,"928398005371375616",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MedicoReach",1,FALSE,FALSE,NA,NA
"711","#HIT investments, #workforce skills, IT vendor criteria; findings from new #DigitalHealth study… https://t.co/LnxLp8ZK0R",FALSE,1,NA,2017-11-08 22:06:01,TRUE,NA,"928383129991221248",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","SAPHealth",2,FALSE,FALSE,NA,NA
"714","Want more affordable #healthcare? #BigData might be your last hope. https://t.co/e4cqpvo9dL #analytics #dataquality",FALSE,0,NA,2017-11-08 21:47:07,FALSE,NA,"928378372715110401",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Naveego",0,FALSE,FALSE,NA,NA
"715","Want more affordable #healthcare? #BigData might be your last hope. https://t.co/zWRETE2J4T #analytics #dataquality",FALSE,0,NA,2017-11-08 21:47:00,FALSE,NA,"928378345158561792",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","DerekSmithDev",1,FALSE,FALSE,NA,NA
"716","How can #BigData help #Healthcare? https://t.co/SOoYTLEAer https://t.co/GatEiui8q0",FALSE,1,NA,2017-11-08 21:45:14,FALSE,NA,"928377898607828992",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","TELUSHealth",1,FALSE,FALSE,NA,NA
"717","Harnessing Big Data and Analytics in Healthcare https://t.co/CS3IJHVepX",FALSE,0,NA,2017-11-08 21:31:54,FALSE,NA,"928374545148465153",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","drchrisstout",0,FALSE,FALSE,NA,NA
"718","[BLOG] Bridging the gap between #bigdata and #analytics with #interoperability https://t.co/RykG44q2HC",FALSE,1,NA,2017-11-08 21:25:07,FALSE,NA,"928372835864727552",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Transcend_Care",1,FALSE,FALSE,NA,NA
"720","@drrakeshg1: '@DrKevinCampbell Today's healthcare is all about big data #KCatUo… https://t.co/xhTiB23OmV, see more https://t.co/rZAoVHQvUa",FALSE,1,"drrakeshg1",2017-11-08 21:01:44,FALSE,NA,"928366951382036482","3247591281","<a href=""http://tweetedtimes.com"" rel=""nofollow"">TtwTimes Top News</a>","TT_BigData",0,FALSE,FALSE,NA,NA
"721","RT @LinkedInDiva: 5 Companies Using Big Data to Disrupt Healthcare https://t.co/uR2hZBRIyx https://t.co/QHZuW7XCSj via @martinjonesaz",FALSE,0,NA,2017-11-08 20:45:03,FALSE,NA,"928362756688015371",NA,"<a href=""http://gaggleamp.com/twit/"" rel=""nofollow"">GaggleAMP</a>","sbshenoy",0,FALSE,FALSE,NA,NA
"722","“Basic Science” of Healthcare Big Data Analytics Still Needs Work https://t.co/M94LAm3pS0 https://t.co/Y6FCIbcwGn",FALSE,0,NA,2017-11-08 20:25:07,FALSE,NA,"928357739331571712",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SMART_MD",0,FALSE,FALSE,NA,NA
"723","KI report on #BigData in #Healthcare: https://t.co/mLrzMA0fDT",FALSE,0,NA,2017-11-08 20:09:51,FALSE,NA,"928353898007547905",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KaloramaInfo",0,FALSE,FALSE,NA,NA
"732","Why Healthcare needs to embrace #BigData - transparency, fraud prevention, patient treatment, progress!… https://t.co/xnRueYUlH1",FALSE,0,NA,2017-11-08 19:00:35,TRUE,NA,"928336464785571840",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TechO2",1,FALSE,FALSE,NA,NA
"748","New I-Care video explains why big healthcare data means big savings and big benefits https://t.co/WcIEg5AMpu #BigData",FALSE,0,NA,2017-11-08 18:41:20,FALSE,NA,"928331619731111936",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TungstenBigData",0,FALSE,FALSE,NA,NA
"753","New I-Care video explains why big healthcare data means big savings and big benefits https://t.co/DTyixTkTp6 #bigdata",FALSE,0,NA,2017-11-08 18:37:06,FALSE,NA,"928330553786429440",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","SuriyaSubraman",0,FALSE,FALSE,NA,NA
"763","New I-Care video explains why big healthcare data means big savings and big benefits https://t.co/OfJDNek5Pg",FALSE,0,NA,2017-11-08 18:30:54,FALSE,NA,"928328995908833281",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NewsOfBigData",0,FALSE,FALSE,NA,NA
"769","5 Companies Using Big Data to Disrupt Healthcare https://t.co/8W73XGn6fd https://t.co/8W73XGn6fd via @martinjonesaz",FALSE,0,NA,2017-11-08 18:23:02,FALSE,NA,"928327013659697152",NA,"<a href=""http://triberr.com"" rel=""nofollow"">Triberr</a>","bowden2bowden",0,FALSE,FALSE,NA,NA
"772","New I-Care video explains why big healthcare data means big savings and big benefits https://t.co/mC67xERmF6 <ed><U+00A0><U+00BD><ed><U+00B7><U+00A3>#Opines on #BigData",FALSE,0,NA,2017-11-08 18:08:23,FALSE,NA,"928323326241583104",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BigDataBlogs",0,FALSE,FALSE,NA,NA
"773","5 Companies Using Big Data to Disrupt Healthcare https://t.co/z1fWHnxldL https://t.co/D2kbZjjO48",FALSE,0,NA,2017-11-08 18:04:12,FALSE,NA,"928322273416691712",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","tiffmarkus",0,FALSE,FALSE,NA,NA
"774","Seeking big data, healthcare, or security/management #govIT solutions? Head over to @FedResults: https://t.co/wmRrQYJr6s",FALSE,1,NA,2017-11-08 18:00:08,FALSE,NA,"928321251994632196",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","_BrianSnell",0,FALSE,FALSE,NA,NA
"776","Big news: Talix has achieved the gold standard of #healthcare data security with #HITRUST CSF certification!… https://t.co/dHA2IZCk6g",FALSE,3,NA,2017-11-08 17:41:22,TRUE,NA,"928316530173075456",NA,"<a href=""http://pardot.com"" rel=""nofollow"">Pardot</a>","TalixHealth",2,FALSE,FALSE,NA,NA
"777","@DrKevinCampbell on how big data can transform healthcare.. We cannot ignore it #KCatUofL @UofLMedicine",FALSE,10,"DrKevinCampbell",2017-11-08 17:12:05,FALSE,NA,"928309159153586179","470196395","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drrakeshg1",18,FALSE,FALSE,NA,NA
"778","@DrKevinCampbell Today's healthcare is all about big data #KCatUofL @UofLMedicine https://t.co/aGYmvlGbWo",FALSE,9,"DrKevinCampbell",2017-11-08 17:11:08,FALSE,NA,"928308919654547457","470196395","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drrakeshg1",21,FALSE,FALSE,NA,NA
"779","The Importance of Data Governance for the Future of #Healthcare - DZone Big Data https://t.co/gqKLvIZeR9 #bigdata",FALSE,0,NA,2017-11-08 17:10:22,FALSE,NA,"928308725839998978",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","fraudomaly",0,FALSE,FALSE,NA,NA
"780","The Importance of Data Governance for the Future of #Healthcare - DZone Big Data https://t.co/7ARwwWQlll #bigdata",FALSE,1,NA,2017-11-08 17:05:21,FALSE,NA,"928307463308369920",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","inventusdf",0,FALSE,FALSE,NA,NA
"781","The Importance of Data Governance for the Future of #Healthcare - DZone Big Data https://t.co/uqku156Cdu #bigdata",FALSE,0,NA,2017-11-08 16:55:16,FALSE,NA,"928304928573050880",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","foodblockchain",0,FALSE,FALSE,NA,NA
"782","5 Companies Using Big Data to Disrupt Healthcare https://t.co/X7ZdojOIZq https://t.co/PTNxF50M7O",FALSE,0,NA,2017-11-08 16:51:13,FALSE,NA,"928303906874040320",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","jcrossman",0,FALSE,FALSE,NA,NA
"783","5 companies using big data to disrupt healthcare https://t.co/Fs3MSAPvsb",FALSE,1,NA,2017-11-08 16:42:09,FALSE,NA,"928301625525133312",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","ClubGertech",3,FALSE,FALSE,NA,NA
"784","#Auriga Develops #BigData Solution for #Healthcare Industry https://t.co/1FZtrL1q0r #DataAnalytics #NeuralNetworks… https://t.co/JimHaRbHk3",FALSE,0,NA,2017-11-08 16:38:10,TRUE,NA,"928300622826401792",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","AurigaInc",0,FALSE,FALSE,NA,NA
"785","How #Healthcare Will Keep Pace With The #BigData Revolution https://t.co/KltDBWe5Ub https://t.co/v1Mn5bxTaB",FALSE,0,NA,2017-11-08 16:32:20,FALSE,NA,"928299157864964096",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","MIS_ing",0,FALSE,FALSE,NA,NA
"786","RT @ANA_LLC: #Spoonie #MedError #MedTherapy #mHealth #RNs #ANPs #MDs #Naos #eHealth #IoT #AI #ML #DL #DX #HCTech #… https://t.co/bmRJWVwSTD",FALSE,0,NA,2017-11-08 16:25:16,FALSE,NA,"928297379945680896",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","push4ms",0,FALSE,FALSE,NA,NA
"787","5 Companies Using Big Data to Disrupt Healthcare https://t.co/UqfnzL0DXm https://t.co/JQYZyi6bLF",FALSE,0,NA,2017-11-08 16:22:08,FALSE,NA,"928296589721976832",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","manring_a",0,FALSE,FALSE,NA,NA
"789","5 Companies Using Big Data to Disrupt Healthcare https://t.co/ffngDWxT5O https://t.co/V2YP9oxD7d",FALSE,0,NA,2017-11-08 16:17:11,FALSE,NA,"928295342189060096",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","LizJonesHiggins",0,FALSE,FALSE,NA,NA
"790","#Spoonie #MedError #MedTherapy #mHealth #RNs #ANPs #MDs #Naos #eHealth #IoT #AI #ML #DL #DX #HCTech #BigData #tech https://t.co/q9M9fy4wsq",FALSE,0,NA,2017-11-08 16:15:52,FALSE,NA,"928295013548744704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANA_LLC",0,FALSE,FALSE,NA,NA
"791","5 Companies Using Big Data to Disrupt Healthcare https://t.co/Epyr1LTgz3 https://t.co/AZeN2uD8Jh",FALSE,0,NA,2017-11-08 16:09:57,FALSE,NA,"928293523169853440",NA,"<a href=""http://dynamicsignal.com/"" rel=""nofollow"">VoiceStorm</a>","Montaglio",0,FALSE,FALSE,NA,NA
"792","In Just 3 Weeks: IoT, Big Data Healthcare Summit Western Canada - check out what past participants had to say:… https://t.co/5Q1Usfcokv",FALSE,1,NA,2017-11-08 15:35:40,TRUE,NA,"928284893938937856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IoT_Events",2,FALSE,FALSE,NA,NA
"793","How is #bigdata helping the #healthcare industry? https://t.co/6VvwsuOFOu https://t.co/VdGocukEmh",FALSE,0,NA,2017-11-08 15:17:02,FALSE,NA,"928280206216966144",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","KDRrecUSA",0,FALSE,FALSE,NA,NA
"794","In #healthcare #industry, it might be time to break #big #data down to small data to transform info. into knowledge https://t.co/jB6g1mZpPL",FALSE,0,NA,2017-11-08 15:02:12,FALSE,NA,"928276474754490368",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","PyramidCiGlobal",0,FALSE,FALSE,NA,NA
"796","“Basic Science” of Healthcare Big Data Analytics Still Needs Work &amp;#8211; Health IT Analytics...… https://t.co/q1heBvskUH",FALSE,0,NA,2017-11-08 15:00:03,TRUE,NA,"928275930925199361",NA,"<a href=""http://www.cognizeus.com"" rel=""nofollow"">cognizeus</a>","DatadotLive",1,FALSE,FALSE,NA,NA
"797","#Healthcare is undergoing a big digital revolution. That means it's also becoming more susceptible to #cyberthreats… https://t.co/KR6CNjkjoh",FALSE,0,NA,2017-11-08 15:00:02,TRUE,NA,"928275929461346305",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","SplunkUK",0,FALSE,FALSE,NA,NA
"798","<U+3053><U+308C><U+304B><U+306A><U+3002><U+30D2><U+30DD><U+30AF><U+30E9><U+30C6><U+30B9><U+3002>
/Improved Healthcare Decision Making with MD Buyline Solution https://t.co/ad4Nl6btbs",FALSE,0,"amasawa_seiji",2017-11-08 14:57:36,FALSE,"928274853290958848","928275315087982592","170717752","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amasawa_seiji",0,FALSE,FALSE,NA,NA
"799","The Importance of Data Governance for the Future of Healthcare - DZone Big Data - https://t.co/t0zvxhQXS0",FALSE,0,NA,2017-11-08 14:24:22,FALSE,NA,"928266953675890689",NA,"<a href=""http://klout.com"" rel=""nofollow"">Post with Klout</a>","MartinCiupa",0,FALSE,FALSE,NA,NA
"800","Pharma turns 2 big data 2 gauge care and pricing. #Pharmaceuticals,#Healthcare,#BigData,#Medicare,#MedicalResearch. https://t.co/Q53fIMdFlp",FALSE,0,NA,2017-11-08 14:03:57,FALSE,NA,"928261813145190401",NA,"<a href=""https://www.gremlinsocial.com"" rel=""nofollow"">Gremlin Social</a>","Shyam17",0,FALSE,FALSE,NA,NA
"801","GR8 data investigation by @FredSchulte @eklucas ... and GR8 partner @Newshour and @business ! And BIG plus for news… https://t.co/XNtlyfhEVZ",FALSE,2,NA,2017-11-08 13:55:14,TRUE,NA,"928259622137417728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","christinespolar",0,FALSE,FALSE,NA,NA
"803","Healthcare needs a killer app so that we can improve patient care through gathering big data just like businesses h… https://t.co/5bI6HbZwb5",FALSE,0,NA,2017-11-08 13:34:41,TRUE,NA,"928254447528095744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DataTangents",0,FALSE,FALSE,NA,NA
"804","#AI &amp; #BigData are changing the way #patients receive care. Watch this #webinar to learn how AI &amp; Big Data can help. https://t.co/OXI9cSAWyZ",FALSE,2,NA,2017-11-08 13:30:04,FALSE,NA,"928253286511271936",NA,"<a href=""https://manage.involver.com"" rel=""nofollow"">Oracle Engage</a>","RCNBusiness",0,FALSE,FALSE,NA,NA
"805","Access to big data has tremendous benefits for healthcare. We need better methods to enable the secure sharing of p… https://t.co/Ww1rsYxw92",FALSE,1,NA,2017-11-08 13:29:55,TRUE,NA,"928253250222133248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DataTangents",1,FALSE,FALSE,NA,NA
"807","Big Data: enorm behulpzaam, als de situatie erom vraagt #BigData
https://t.co/hllf3iZ4Qy by @EuropHospital https://t.co/Ju4CkDklc4",FALSE,0,NA,2017-11-08 13:02:34,FALSE,NA,"928246368203878400",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","InterSystemsBNL",0,FALSE,FALSE,NA,NA
"809","Big Data and Machine Learning are the future of #healthcare:
https://t.co/VZh70w6TKE",FALSE,1,NA,2017-11-08 12:55:10,FALSE,NA,"928244505412857856",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ArihantPatni",3,FALSE,FALSE,NA,NA
"810","4 Big Data Trends that’s Fuelling Efficiency in #Healthcare https://t.co/M0TMuyMScI",FALSE,1,NA,2017-11-08 12:27:08,FALSE,NA,"928237450488459264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lauren7321",0,FALSE,FALSE,NA,NA
"812","5 companies using big data to disrupt healthcare ~ https://t.co/ldwvG0rslX via @CIOonline #wellness",FALSE,0,NA,2017-11-08 12:02:49,FALSE,NA,"928231330785185793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarktheSpaman",0,FALSE,FALSE,NA,NA
"813","Importante el uso del big data en el sector de la salud e interesante el papel que desempeña @PhilipsHealth.… https://t.co/nR6yRg8VH0",FALSE,0,"luisvican8",2017-11-08 11:05:24,TRUE,"928216364183162880","928216881944776704","102138873","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","luisvican8",0,FALSE,FALSE,NA,NA
